day,hour,min,doy,rg,ta,rh,ua,za,tsobs,vza,leobs,lai,glai,zf,rstmin,albedo,albv,xG,xx,xx1,rnobs,gobs,hobs,ratmobs,hpa
39,13,30,39.56,680.5,11.47,46.28,5.454,2.32,16.353,0,-91.836,1.376415071,1.376415071,0.287112456,100,0.25,0.18,0.315,18.82,16.748,190.59,121.81,160.61,286.1,998
39,14,0,39.58,430.4,10.58,49.89,5.03,2.32,18.86,0,134.67,1.376902823,1.376902823,0.287247284,100,0.25,0.18,0.315,18.81,69.85,332.15,115.69,81.787,287.75,998
39,14,30,39.6,270.4,10.31,51.21,4.268,2.32,17.05,0,33.032,1.377390701,1.377390701,0.287382133,100,0.25,0.18,0.315,18.82,23.287,174.93,113.53,28.366,303.22,998
39,15,0,39.63,167.5,10.15,52.23,3.496,2.32,13.641,0,63.953,1.378122753,1.378122753,0.287584445,100,0.25,0.18,0.315,18.69,39.37,68.01,-26.862,30.92,320.47,999
39,15,30,39.65,146.7,9.89,53.21,4.417,2.32,12.576,0,69.881,1.378610944,1.378610944,0.287719344,100,0.25,0.18,0.315,18.58,54.666,53.987,-26.619,10.725,328.39,999
39,16,0,39.67,94.6,9.33,54.8,4.456,2.32,11.308,0,27.708,1.379099259,1.379099259,0.287854264,100,0.25,0.18,0.315,18.48,16.558,13.988,-19.863,6.1435,326.64,999
39,16,30,39.69,56.57,9.03,56.07,4.295,2.32,10.205,0,14.471,1.379587698,1.379587698,0.287989205,100,0.25,0.18,0.315,18.39,14.507,-14.171,-19.9,-8.7423,318.39,1000
39,17,0,39.71,8.09,8.46,62.88,2.609,2.32,8.9733,0,-38.729,1.380076259,1.380076259,0.288124165,100,0.25,0.18,0.315,18.28,-38.716,-68.653,-29.9,-0.0248,327.76,1000
39,17,30,39.73,0,7.922,68.92,1.301,2.32,8.3231,0,-13.855,1.380564942,1.380564942,0.288259146,100,0.25,0.18,0.315,18.21,-10.676,-47.239,-29.799,-3.5851,328.75,1000
39,18,0,39.75,0,7.717,71.59,0.503,2.32,7.875,0,-2.0579,1.381053746,1.381053746,0.288394147,100,0.25,0.18,0.315,18.15,-186.14,-54.076,-22.022,-29.996,330.73,1000
39,18,30,39.77,0,7.982,65.35,2.795,2.32,7.3505,0,-80.887,1.38154267,1.38154267,0.288529168,100,0.25,0.18,0.315,18.11,75.999,-130.13,-22.042,-27.199,331.96,1000
39,19,0,39.79,0,7.889,63.66,3,2.32,6.8658,0,-17.754,1.382031715,1.382031715,0.288664209,100,0.25,0.18,0.315,18.05,22.433,-64.101,-23.572,-22.775,315.72,1001
39,19,30,39.81,0,7.54,64.52,2.461,2.32,6.4416,0,6.595,1.382520879,1.382520879,0.288799271,100,0.25,0.18,0.315,18,2.2297,-29.518,-23.585,-12.528,311.43,1001
39,20,0,39.83,0,7.275,68.25,1.437,2.32,6.5952,0,-2.8399,1.383010161,1.383010161,0.288934352,100,0.25,0.18,0.315,17.95,-11.829,-30.256,-14.938,-12.478,322.7,1001
39,20,30,39.85,0,6.994,71.76,1.831,2.32,6.5302,0,-58.463,1.38349956,1.38349956,0.289069454,100,0.25,0.18,0.315,17.95,64.436,-91.774,-14.941,-18.37,330.25,1001
39,21,0,39.88,0,6.888,71.73,2.321,2.32,6.2735,0,-56.076,1.384233879,1.384233879,0.289272145,100,0.25,0.18,0.315,17.95,124.41,-87.39,-16.094,-15.22,323.3,1002
39,21,30,39.9,0,6.669,73.2,2.409,2.32,5.9036,0,-14.644,1.384723571,1.384723571,0.289407297,100,0.25,0.18,0.315,17.91,7.8868,-71.364,-16.151,-40.569,321.15,1001
39,22,0,39.92,0,6.727,67.64,3.282,2.32,4.6627,0,0.092844,1.385213377,1.385213377,0.289542469,100,0.25,0.18,0.315,17.9,2.5974,-70.177,-33.14,-37.13,271.51,1001
39,22,30,39.94,0,6.029,70.04,2.855,2.32,3.4566,0,-26.473,1.385703298,1.385703298,0.289677661,100,0.25,0.18,0.315,17.84,-3.7157,-68.332,-33.242,-8.6166,253.62,1001
39,23,0,39.96,0,5.214,73.66,1.966,2.32,1.9876,0,-8.0403,1.386193333,1.386193333,0.289812873,100,0.25,0.18,0.315,17.78,-1.8685,-63.469,-44.395,-11.033,250.65,1002
39,23,30,39.98,0,4.888,74.79,1.395,2.32,1.9221,0,10.132,1.386683481,1.386683481,0.289948106,100,0.25,0.18,0.315,17.73,-0.38577,-40.511,-44.147,-6.4963,273.15,1002
40,0,0,40,0,5.331,73.07,1.391,2.32,3.3768,0,-15.848,1.387173742,1.387173742,0.290083358,100,0.25,0.18,0.315,17.73,4.3999,-17.077,9.4877,-10.716,301.97,1002
40,0,30,40.02,0,5.546,73.29,1.074,2.32,4.2236,0,-14.991,1.387664114,1.387664114,0.29021863,100,0.25,0.18,0.315,17.73,5.1327,-19.592,9.288,-13.889,314.42,1002
40,1,0,40.04,0,5.639,72.39,1.475,2.32,3.7339,0,-16.429,1.388154598,1.388154598,0.290353922,100,0.25,0.18,0.315,17.72,-0.71853,-39.676,-19.076,-4.1702,289.98,1002
40,1,30,40.06,0,4.619,76.89,1.683,2.32,1.6304,0,-17.917,1.388645192,1.388645192,0.290489235,100,0.25,0.18,0.315,17.7,-2.9484,-57.975,-19.529,-20.529,253.1,1002
40,2,0,40.08,0,4.712,76.52,1.73,2.32,1.6207,0,-25.17,1.389135895,1.389135895,0.290624567,100,0.25,0.18,0.315,17.66,-2.615,-54.473,-26.299,-3.0033,260.39,1002
40,2,30,40.1,0,4.338,77.69,1.025,2.32,0.6725,0,-23.38,1.389626708,1.389626708,0.290759919,100,0.25,0.18,0.315,17.62,33.427,-53.599,-26.469,-3.7508,252.47,1002
40,3,0,40.13,0,3.67,81.5,1.676,2.32,0.32554,0,-8.3428,1.39036313,1.39036313,0.290962984,100,0.25,0.18,0.315,17.58,-3.4963,-46.573,-31.397,-6.8325,256.16,1002
40,3,30,40.15,0,4.09,81.5,1.591,2.32,1.4297,0,15.144,1.390854212,1.390854212,0.291098386,100,0.25,0.18,0.315,17.55,0.032517,-28.686,-31.037,-12.793,275.54,1002
40,4,0,40.17,0,4.346,80.9,1.793,2.32,1.8447,0,-7.5272,1.391345401,1.391345401,0.291233808,100,0.25,0.18,0.315,17.57,0.5951,-40.345,-13.22,-19.598,268.96,1002
40,4,30,40.19,0,4.95,78.17,1.842,2.32,2.7951,0,-2.7148,1.391836695,1.391836695,0.29136925,100,0.25,0.18,0.315,17.59,-0.55745,-23.616,-13.057,-7.844,300.58,1002
40,5,0,40.21,0,4.821,78.95,1.316,2.32,1.8972,0,-21.434,1.392328095,1.392328095,0.291504711,100,0.25,0.18,0.315,17.61,-8.5412,-47.769,-24.311,-2.0251,277.37,1002
40,5,30,40.23,0,3.984,83.2,1.205,2.32,1.1785,0,2.1896,1.392819599,1.392819599,0.291640192,100,0.25,0.18,0.315,17.56,-1.7177,-39.39,-24.384,-17.195,278.92,1003
40,6,0,40.25,0,3.941,83.2,1.937,2.32,1.18,0,-7.8972,1.393311207,1.393311207,0.291775693,100,0.25,0.18,0.315,17.55,-3.3807,-50.16,-21,-21.263,261.19,1003
40,6,30,40.27,7.444,4.336,80.4,2.345,2.32,1.3018,0,-17.855,1.393802918,1.393802918,0.291911214,100,0.25,0.18,0.315,17.55,2.007,-53.51,-20.959,-14.696,252.55,1003
40,7,0,40.29,61.75,4.26,81.6,1.933,2.32,2.2895,0,8.4099,1.394294731,1.394294731,0.292046755,100,0.25,0.18,0.315,17.53,0.21815,-0.11467,0.39699,-8.9216,269.97,1003
40,7,30,40.31,81.9,5.055,79.95,1.722,2.32,3.5696,0,-11.726,1.394786646,1.394786646,0.292182315,100,0.25,0.18,0.315,17.59,-2.3195,-4.0217,0.68021,7.0245,268.25,1004
40,8,0,40.33,187.4,6.004,78.19,1.888,2.32,5.3181,0,-8.8328,1.395278662,1.395278662,0.292317896,100,0.25,0.18,0.315,17.64,12.195,58.407,37.746,29.494,268.9,1004
40,8,30,40.35,371,7.727,72.7,2.796,2.32,8.1075,0,41.486,1.395770779,1.395770779,0.292453496,100,0.25,0.18,0.315,17.75,38.986,143.08,38.436,63.154,281.19,1004
40,9,0,40.38,459.7,9.05,67.9,2.896,2.32,11.046,0,13.122,1.39650914,1.39650914,0.292656932,100,0.25,0.18,0.315,17.94,37.145,205.21,110.4,81.687,262.06,1004
40,9,30,40.4,544.9,10.17,63.98,2.281,2.32,13.886,0,55.622,1.397001504,1.397001504,0.292792581,100,0.25,0.18,0.315,18.14,52.312,266,110.76,99.619,265.1,1005
40,10,0,40.42,548.8,11.02,60.86,3.485,2.32,16.048,0,81.35,1.397493965,1.397493965,0.29292825,100,0.25,0.18,0.315,18.31,59.946,314.62,131.72,101.55,279.23,1005
40,10,30,40.44,497.4,11.51,58.69,3.428,2.32,16.882,0,106.63,1.397986524,1.397986524,0.293063939,100,0.25,0.18,0.315,18.41,61.291,275.17,131.23,37.309,298.35,1005
40,11,0,40.46,512.7,11.68,57.25,3.377,2.32,14.774,0,103.36,1.39847918,1.39847918,0.293199647,100,0.25,0.18,0.315,18.38,61.723,152.51,21.021,28.123,322.05,1005
40,11,30,40.48,526.2,12.03,57.07,3.249,2.32,14.068,0,59.471,1.398971931,1.398971931,0.293335375,100,0.25,0.18,0.315,18.3,38.705,119.19,20.959,38.759,329.54,1005
40,12,0,40.5,314.7,11.64,57.28,4.448,2.32,13.831,0,29.435,1.399464777,1.399464777,0.293471122,100,0.25,0.18,0.315,18.21,40.27,164.49,25.583,109.47,323.83,1005
40,12,30,40.52,585.6,12.27,54.57,4.906,2.32,16.414,0,95.541,1.399957717,1.399957717,0.293606889,100,0.25,0.18,0.315,18.22,60.038,240.31,26.92,117.85,300.75,1004
40,13,0,40.54,698.6,12.87,51.06,5.029,2.32,17.903,0,149.31,1.400450751,1.400450751,0.293742675,100,0.25,0.18,0.315,18.27,73.761,323.29,86.249,87.739,292.48,1004
40,13,30,40.56,513.3,12.64,50.9,4.686,2.32,17.999,0,101.4,1.400943878,1.400943878,0.293878482,100,0.25,0.18,0.315,18.29,54.914,262.75,85.682,75.667,289.03,1004
40,14,0,40.58,313.4,12.58,51.19,4.154,2.32,17.018,0,115.54,1.401437098,1.401437098,0.294014307,100,0.25,0.18,0.315,18.29,167.28,175.76,22.775,37.444,301.05,1004
40,14,30,40.6,206.7,12.15,59.15,4.483,2.32,13.412,0,0.58031,1.401930408,1.401930408,0.294150152,100,0.25,0.18,0.315,18.2,-0.99968,-0.90839,0,-1.4887,342.16,1004
40,15,0,40.63,151.6,11.05,67.27,5.059,2.32,12.103,0,107.29,1.402670545,1.402670545,0.294353957,100,0.25,0.18,0.315,18.04,139.05,69.457,-25.484,-12.346,327.72,1004
40,15,30,40.65,173,11.25,61.58,4.379,2.32,11.004,0,82.735,1.403164081,1.403164081,0.294489851,100,0.25,0.18,0.315,17.94,-39.534,36.25,-25.571,-20.915,311.92,1004
40,16,0,40.67,130.1,11,62.06,2.428,2.32,9.4564,0,38.556,1.403657707,1.403657707,0.294625764,100,0.25,0.18,0.315,17.84,-6.0466,-9.5051,-33.247,-14.814,273,1004
40,16,30,40.69,84.4,10.99,60.48,2.194,2.32,8.6971,0,15.505,1.404151421,1.404151421,0.294761697,100,0.25,0.18,0.315,17.75,0.49026,-29.109,-33.11,-11.503,270.48,1004
40,17,0,40.71,18,9.91,63.93,1.644,2.32,6.8286,0,1.0187,1.404645223,1.404645223,0.294897649,100,0.25,0.18,0.315,17.68,-1.4038,-56.772,-41.654,-16.137,267.86,1005
40,17,30,40.73,0.18,8.74,68.39,1.858,2.32,5.6801,0,8.0839,1.405139112,1.405139112,0.295033621,100,0.25,0.18,0.315,17.59,-0.7281,-65.631,-41.614,-32.101,265.85,1005
40,18,0,40.75,0,8.75,68.87,2.456,2.32,5.7728,0,-12.817,1.405633087,1.405633087,0.295169612,100,0.25,0.18,0.315,17.53,4.1383,-60.668,-22.942,-24.91,271.31,1005
40,18,30,40.77,0,8.4,71.97,1.881,2.32,5.8912,0,-25.772,1.406127147,1.406127147,0.295305622,100,0.25,0.18,0.315,17.48,1788.2,-51.245,-22.95,-2.523,302.64,1005
40,19,0,40.79,0,7.385,75.62,1.39,2.32,3.5208,0,-3.6526,1.406621293,1.406621293,0.295441652,100,0.25,0.18,0.315,17.44,-2.7081,-58.671,-52.144,-2.8744,263.38,1005
40,19,30,40.81,0,6.653,77.82,1.633,2.32,2.7229,0,6.9521,1.407115523,1.407115523,0.295577701,100,0.25,0.18,0.315,17.39,-0.59254,-57.379,-51.921,-12.41,259.89,1005
40,20,0,40.83,0,6.562,77.76,1.871,2.32,2.4437,0,4.0183,1.407609836,1.407609836,0.29571377,100,0.25,0.18,0.315,17.33,-1.8488,-55.588,-33.033,-26.573,259.79,1005
40,20,30,40.85,0,6.299,79.32,2.145,2.32,3.0488,0,14.026,1.408104232,1.408104232,0.295849858,100,0.25,0.18,0.315,17.31,-2.1644,-56.914,-32.8,-38.14,268.03,1005
40,21,0,40.88,0,6.538,76.84,2.296,2.32,3.2462,0,8.44,1.40884598,1.40884598,0.296054026,100,0.25,0.18,0.315,17.31,-4.8524,-62.386,-21.246,-49.58,259.79,1005
40,21,30,40.9,0,6.986,73.86,2.684,2.32,3.3815,0,-9.6284,1.40934058,1.40934058,0.296190162,100,0.25,0.18,0.315,17.31,-4.5227,-64.076,-21.227,-33.22,258.95,1006
40,22,0,40.92,0,5.82,78.66,1.916,2.32,3.2278,0,-1.6584,1.409835261,1.409835261,0.296326317,100,0.25,0.18,0.315,17.3,-4.3911,-63.839,-21.816,-40.365,257.01,1006
40,22,30,40.94,0,5.799,77.41,1.85,2.32,3.1865,0,-6.6122,1.410330021,1.410330021,0.296462492,100,0.25,0.18,0.315,17.25,-2.5971,-63.356,-21.807,-34.937,256.16,1006
40,23,0,40.96,0,5.509,77.68,1.64,2.32,3.0572,0,-20.963,1.41082486,1.41082486,0.296598686,100,0.25,0.18,0.315,17.25,3.0252,-63.616,-20.802,-21.851,255.47,1006
40,23,30,40.98,0,4.344,82.2,1.111,2.32,2.2331,0,-9.5456,1.411319778,1.411319778,0.296734899,100,0.25,0.18,0.315,17.25,-3.2593,-59.865,-20.978,-29.341,254.37,1006
41,0,0,41,0,4.267,82.3,1.309,2.32,2.0817,0,-20.418,1.411814773,1.411814773,0.296871131,100,0.25,0.18,0.315,17.21,-10.761,-59.945,-24.701,-14.827,254.21,1006
41,0,30,41.02,0,4.584,81.3,1.599,2.32,2.1539,0,-7.9555,1.412309844,1.412309844,0.297007382,100,0.25,0.18,0.315,17.19,-6.456,-61.215,-24.648,-28.612,254.77,1005
41,1,0,41.04,0,4.677,79.71,1.863,2.32,1.8999,0,5.743,1.412804992,1.412804992,0.297143653,100,0.25,0.18,0.315,17.19,-2.0094,-60.455,-23.286,-42.912,254.35,1005
41,1,30,41.06,0,5.884,75.91,2.557,2.32,2.1749,0,7.9549,1.413300216,1.413300216,0.297279943,100,0.25,0.18,0.315,17.19,-3.0519,-61.366,-23.172,-46.149,255.3,1005
41,2,0,41.08,0,5.862,75.97,2.86,2.32,2.4424,0,-4.1677,1.413795514,1.413795514,0.297416252,100,0.25,0.18,0.315,17.19,-6.3503,-62.431,-15.406,-42.858,255.23,1005
41,2,30,41.1,0,6.033,73.93,2.42,2.32,2.6407,0,-3.9823,1.414290886,1.414290886,0.29755258,100,0.25,0.18,0.315,17.19,-4.2756,-63.698,-15.389,-44.326,254.85,1005
41,3,0,41.13,0,5.563,74.42,1.672,2.32,2.5671,0,-13.415,1.415034082,1.415034082,0.297757108,100,0.25,0.18,0.315,17.19,0.10637,-63.944,-17.908,-32.62,253.74,1004
41,3,30,41.15,0,4.473,78.55,1.306,2.32,1.9424,0,-24.259,1.415529637,1.415529637,0.297893483,100,0.25,0.18,0.315,17.19,2.2127,-61.988,-18.02,-19.709,251.85,1004
41,4,0,41.17,0,3.658,82.2,1.299,2.32,1.1334,0,-20.253,1.416025263,1.416025263,0.298029878,100,0.25,0.18,0.315,17.17,-1.6924,-58.986,-30.404,-8.3293,249.93,1004
41,4,30,41.19,0,4.952,75.87,1.364,2.32,0.28793,0,0.50992,1.41652096,1.41652096,0.298166292,100,0.25,0.18,0.315,17.13,-4.3134,-56.488,-30.444,-26.554,250.82,1004
41,5,0,41.21,0,4.92,75.47,1.048,2.32,-0.034658,0,0.42387,1.417016727,1.417016727,0.298302725,100,0.25,0.18,0.315,17.14,-3.167,-56,-28.676,-27.748,250.09,1004
41,5,30,41.23,0,3.578,81.7,0.532,2.32,0.9597,0,-13.405,1.417512564,1.417512564,0.298439177,100,0.25,0.18,0.315,17.11,-10.574,-59.634,-28.378,-17.851,248.67,1004
41,6,0,41.25,0,2.647,85.2,0.506,2.32,0.83625,0,-11.205,1.41800847,1.41800847,0.298575648,100,0.25,0.18,0.315,17.08,-3.2187,-59.223,-21.926,-26.093,247.2,1004
41,6,30,41.27,6.109,2.04,87.4,0.283,2.32,0.92136,0,-29.51,1.418504444,1.418504444,0.298712138,100,0.25,0.18,0.315,17.08,-4.5326,-56.386,-21.859,-5.0164,246.41,1004
41,7,0,41.29,57.08,4.619,78.13,2.75,2.32,0.99248,0,0.58194,1.419000485,1.419000485,0.298848647,100,0.25,0.18,0.315,17.09,-4.9291,-22.729,-16.385,-6.9261,248.6,1004
41,7,30,41.31,152.4,5.642,74.31,2.33,2.32,3.4518,0,40.023,1.419496593,1.419496593,0.298985174,100,0.25,0.18,0.315,17.15,38.127,25.572,-15.777,1.3261,250.45,1004
41,8,0,41.33,250.8,7.25,69.15,2.228,2.32,5.8407,0,-5.1489,1.419992767,1.419992767,0.299121721,100,0.25,0.18,0.315,17.27,13.723,86.962,54.731,37.38,253.05,1004
41,8,30,41.35,364.2,8.78,62.76,3.26,2.32,8.6135,0,52.861,1.420489006,1.420489006,0.299258287,100,0.25,0.18,0.315,17.44,42.204,153.79,55.315,45.611,256.7,1004
41,9,0,41.38,460.8,10.09,57.96,2.78,2.32,11.04,0,37.898,1.421233486,1.421233486,0.299463171,100,0.25,0.18,0.315,17.62,37.519,208.08,102.76,67.427,260.42,1004
41,9,30,41.4,547,11.34,52.2,3.486,2.32,13.039,0,74.291,1.421729886,1.421729886,0.299599784,100,0.25,0.18,0.315,17.79,65.864,258.56,102.9,81.377,263.21,1004
41,10,0,41.42,622.7,11.84,45.52,4.472,2.32,14.719,0,83.773,1.422226348,1.422226348,0.299736416,100,0.25,0.18,0.315,17.87,71.247,300.6,109.64,107.19,264.41,1004
41,10,30,41.44,680.5,12.27,43.94,4.307,2.32,16.74,0,95.283,1.422722873,1.422722873,0.299873066,100,0.25,0.18,0.315,17.97,67.731,331.81,109.92,126.61,266.31,1004
41,11,0,41.46,725.5,12.9,42.62,4.433,2.32,18.319,0,106.1,1.42321946,1.42321946,0.300009736,100,0.25,0.18,0.315,18.05,73.918,357.19,121.17,129.91,268.14,1003
41,11,30,41.48,735.9,13.28,39.09,4.835,2.32,19.501,0,115.75,1.423716107,1.423716107,0.300146424,100,0.25,0.18,0.315,18.11,74.391,369.36,121.02,132.58,269.27,1003
41,12,0,41.5,761.3,13.67,37.7,4.078,2.32,20.031,0,136.1,1.424212814,1.424212814,0.300283131,100,0.25,0.18,0.315,18.05,79.201,356.8,89.663,131.04,270.29,1002
41,12,30,41.52,755.4,14.1,36.72,4.268,2.32,21.084,0,200.95,1.42470958,1.42470958,0.300419857,100,0.25,0.18,0.315,18.03,86.158,366.23,89.69,75.59,301.01,1002
41,13,0,41.54,371.1,13.7,38.6,4.044,2.32,18.736,0,130.73,1.425206406,1.425206406,0.300556601,100,0.25,0.18,0.315,18.05,83.03,198.24,17.355,50.157,326.48,1002
41,13,30,41.56,291.1,13.55,38.69,4.556,2.32,17.385,0,100.71,1.425703289,1.425703289,0.300693365,100,0.25,0.18,0.315,17.98,64.885,140.84,17.279,22.853,326.7,1002
41,14,0,41.58,293.6,13.6,38.08,4.178,2.32,15.645,0,62.568,1.42620023,1.42620023,0.300830147,100,0.25,0.18,0.315,17.88,48.564,104.02,-6.0181,47.472,331.77,1001
41,14,30,41.6,395.5,13.9,37.11,4.194,2.32,16.499,0,134.18,1.426697227,1.426697227,0.300966947,100,0.25,0.18,0.315,17.82,66.382,180.77,-5.5209,52.115,314.76,1001
41,15,0,41.63,429.5,14.02,37.91,4.034,2.32,16.567,0,103.68,1.427442827,1.427442827,0.301172184,100,0.25,0.18,0.315,17.8,70.908,147.29,30.174,13.439,278.55,1001
41,15,30,41.65,286.6,13.72,37.07,3.787,2.32,14.339,0,45.509,1.427939963,1.427939963,0.301309031,100,0.25,0.18,0.315,17.7,42.67,75.859,28.933,1.4163,278.9,1001
41,16,0,41.67,232.8,13.66,37.45,3.748,2.32,12.977,0,62.509,1.428437153,1.428437153,0.301445897,100,0.25,0.18,0.315,17.59,-18.948,21.56,-13.825,-27.125,272.2,1001
41,16,30,41.69,113.5,13.07,39.97,3.152,2.32,11.184,0,11.498,1.428934396,1.428934396,0.301582782,100,0.25,0.18,0.315,17.48,1.0051,-30.745,-14.058,-28.186,271.65,1001
41,17,0,41.71,25.03,11.89,44.13,2.265,2.32,9.337,0,-17.797,1.429431693,1.429431693,0.301719686,100,0.25,0.18,0.315,17.37,-6.1423,-63.975,-37.719,-8.4586,271.08,1001
41,17,30,41.73,0.253,10.51,49.6,1.706,2.32,7.0204,0,-21.71,1.429929041,1.429929041,0.301856608,100,0.25,0.18,0.315,17.26,11.474,-69.796,-37.916,-10.17,266.91,1001
41,18,0,41.75,0,9.67,52.19,1.341,2.32,4.9663,0,-7.3317,1.43042644,1.43042644,0.301993548,100,0.25,0.18,0.315,17.16,0.4372,-64.326,-53.094,-3.9,264.1,1001
41,18,30,41.77,0,8.52,55.67,0.766,2.32,3.5208,0,-5.7606,1.430923891,1.430923891,0.302130507,100,0.25,0.18,0.315,17.08,-2.1559,-59.518,-53.037,-0.72015,262.61,1001
41,19,0,41.79,0,7.743,59.98,0.651,2.32,2.7998,0,-14.201,1.431421391,1.431421391,0.302267485,100,0.25,0.18,0.315,16.99,-13.826,-57.527,-41.671,-1.6556,261.4,1001
41,19,30,41.81,0,6.606,64.9,0.562,2.32,1.9932,0,-2.983,1.43191894,1.43191894,0.302404481,100,0.25,0.18,0.315,16.94,1.8545,-55.126,-41.679,-10.464,259.88,1001
41,20,0,41.83,0,5.151,71.34,0.336,2.32,1.3716,0,3.7961,1.432416539,1.432416539,0.302541496,100,0.25,0.18,0.315,16.88,0.55219,-53.169,-41,-15.965,259.62,1002
41,20,30,41.85,0,5.784,67.13,0.383,2.32,1.1689,0,-9.2156,1.432914184,1.432914184,0.30267853,100,0.25,0.18,0.315,16.83,-9.7253,-49.501,-40.886,0.60097,261.92,1002
41,21,0,41.88,0,5.994,67.06,0.466,2.32,2.3155,0,-18.297,1.433660742,1.433660742,0.302884114,100,0.25,0.18,0.315,16.84,-48.189,-24.261,-4.0827,-1.8806,297.85,1002
41,21,30,41.9,0,5.228,75.56,0.544,2.32,4.2069,0,-6.2923,1.434158504,1.434158504,0.303021194,100,0.25,0.18,0.315,16.84,-5.6745,-13.474,-3.6415,-3.54,316.95,1002
41,22,0,41.92,0,5.689,76.92,0.946,2.32,4.7071,0,-6.9403,1.434656312,1.434656312,0.303158292,100,0.25,0.18,0.315,16.89,-2.0093,-18.749,-7.0475,-4.7608,313.69,1002
41,22,30,41.94,0,5.83,77.88,1.099,2.32,4.3436,0,-15.619,1.435154165,1.435154165,0.303295408,100,0.25,0.18,0.315,16.89,-0.32658,-25.153,-7.2093,-2.325,308.21,1002
41,23,0,41.96,0,5.379,79.13,0.902,2.32,4.3998,0,-8.2858,1.435652062,1.435652062,0.303432543,100,0.25,0.18,0.315,16.89,-1.3867,-25.01,-12.886,-3.8382,308.56,1002
41,23,30,41.98,0,5.225,80.5,1.034,2.32,4.9592,0,-1.7001,1.436150002,1.436150002,0.303569697,100,0.25,0.18,0.315,16.89,-1.0133,-15.28,-12.77,-0.80995,320.5,1002
42,0,0,42,0,5.524,79.04,0.487,2.32,4.8117,0,-5.2709,1.436647985,1.436647985,0.303706868,100,0.25,0.18,0.315,16.89,-5.4969,-18.096,-12.995,0.1699,313.39,1002
42,0,30,42.02,0,5.598,77.49,0.61,2.32,4.4655,0,-6.9553,1.43714601,1.43714601,0.303844058,100,0.25,0.18,0.315,16.89,13.106,-25.089,-13.039,-5.0947,305.86,1001
42,1,0,42.04,0,5.641,76.01,0.987,2.32,3.6657,0,-4.0165,1.437644076,1.437644076,0.303981267,100,0.25,0.18,0.315,16.89,1.886,-33.851,-23.875,-5.9594,292.55,1001
42,1,30,42.06,0,5.028,80.1,1.358,2.32,3.8805,0,0.075891,1.438142182,1.438142182,0.304118493,100,0.25,0.18,0.315,16.86,-0.64318,-25.008,-23.701,-1.3827,302.42,1001
42,2,0,42.08,0,5.026,80.6,0.99,2.32,4.5336,0,-6.2681,1.438640329,1.438640329,0.304255738,100,0.25,0.18,0.315,16.83,-0.96737,-13.593,-2.4638,-4.8613,320.64,1001
42,2,30,42.1,0,5.595,77,1.363,2.32,5.2064,0,-3.7948,1.439138514,1.439138514,0.304393002,100,0.25,0.18,0.315,16.88,0.85867,-15.87,-2.4369,-9.6383,327.67,1001
42,3,0,42.13,0,6.215,75.2,1.473,2.32,5.4312,0,-32.321,1.439885865,1.439885865,0.304598931,100,0.25,0.18,0.315,16.89,-9.4441,-42.892,-5.3487,-5.222,331.1,1001
42,3,30,42.15,0,6.122,78.3,1.095,2.32,5.4371,0,-33.803,1.440384145,1.440384145,0.30473624,100,0.25,0.18,0.315,16.89,-4.3249,-40.574,-5.3734,-1.3977,333.15,1001
42,4,0,42.17,0,5.755,84.8,0.439,2.32,5.4614,0,-21.102,1.440882462,1.440882462,0.304873568,100,0.25,0.18,0.315,16.89,-15.42,-29.937,-6.605,-2.2303,332.11,1001
42,4,30,42.19,0,5.409,90,0.992,2.32,5.5197,0,-14.028,1.441380815,1.441380815,0.305010913,100,0.25,0.18,0.315,16.89,-2.7525,-24.983,-6.5961,-4.3587,331.38,1001
42,5,0,42.21,0,5.456,91.9,0.823,2.32,5.5614,0,-8.3487,1.441879203,1.441879203,0.305148277,100,0.25,0.18,0.315,16.89,-19.977,-19.497,-7.2833,-3.8649,331.38,1001
42,5,30,42.23,0,5.581,91.7,1.487,2.32,5.6273,0,0.17238,1.442377626,1.442377626,0.305285659,100,0.25,0.18,0.315,16.89,-0.97428,-17.785,-7.2728,-10.685,330.94,1001
42,6,0,42.25,0,5.611,91.1,2.511,2.32,5.5862,0,-11.595,1.442876083,1.442876083,0.305423059,100,0.25,0.18,0.315,16.85,-1.9724,-29.683,-8.1958,-9.8929,329.71,1000
42,6,30,42.27,1.548,5.892,86.9,2.019,2.32,5.5169,0,-23.814,1.443374573,1.443374573,0.305560477,100,0.25,0.18,0.315,16.83,219.26,-33.139,-8.2159,-1.1088,328.34,1000
42,7,0,42.29,12.86,5.984,87.2,0.504,2.32,5.7446,0,-4.8257,1.443873096,1.443873096,0.305697914,100,0.25,0.18,0.315,16.83,-4.6155,-8.9337,-3.7743,-0.33367,330.51,1001
42,7,30,42.31,17.01,5.995,89.8,0.412,2.32,6.1016,0,-5.6754,1.44437165,1.44437165,0.305835369,100,0.25,0.18,0.315,16.86,-0.49085,-9.0156,-3.7035,0.36342,332.4,1001
42,8,0,42.33,47.06,6.054,90.3,0.516,2.32,6.6327,0,0.073731,1.444870236,1.444870236,0.305972841,100,0.25,0.18,0.315,16.89,-0.22129,4.7002,6.8886,-2.2621,333.8,1001
42,8,30,42.35,105.1,6.244,88.8,1.664,2.32,7.5291,0,2.006,1.445368852,1.445368852,0.306110332,100,0.25,0.18,0.315,16.9,1.1112,19.038,7.0696,9.9626,333.19,1001
